idImpianto;Gestore;Bandiera;Tipo Impianto;Nome Impianto;Indirizzo;Comune;Provincia;Latitudine;Longitudine
28230;ZANONI DANILO;Api-Ip;Altro;IP PESCHIERA S.BENEDETTO;VIA BELL'ITALIA  44 ;PESCHIERA DEL GARDA;VR;45.4477310265906;10.668078660965
23356;SMA S.P.A.;Pompe Bianche;Altro;SIMPLY;VIA NUOVA TANGENZIALE  37019;PESCHIERA DEL GARDA;VR;45.4332741039569;10.6824445724487
5253;SAN MARCO PETROLI DISTRIBUZIONE S.R.L.;San Marco Petroli;Altro;SMP PESCHIERA DEL GARDA; LUNGOMINCIO BONOMI  37019;PESCHIERA DEL GARDA;VR;45.4384439265672;10.6993183493614
34408;BROGNARA GIANNI E C. S.N.C.;Api-Ip;Altro;stazione di servizio TOTALERG;VIA CIRCONVALLAZIONE 1 37019;PESCHIERA DEL GARDA;VR;45.4360869664401;10.7103561509705
39465;TRABUIO MAURO;Agip Eni;Altro;Trabuio Mauro;VIA MILANO 26 37019;PESCHIERA DEL GARDA;VR;45.4401014699908;10.685477380812
27619;MAILLI FABRIZIO;Tamoil;Altro;Area di Servizio Tamoil;VIA VITTORIO VENETO 110 37064;POVEGLIANO VERONESE;VR;45.3486308998638;10.8645585179329
29604;DISTRIBUTORE ENI DI BIANCHIN GIANPAOLO;Agip Eni;Altro;DISTRIBUTORE ENI di BIANCHIN GIANPAOLO;VIA ROMA 8 37040;PRESSANA;VR;45.2850398315601;11.4014603197575
42763;B PETROL SRL;bpetrol;Altro;B-PETROL - RIVOLI V.SE;VIA DELL'INDUSTRIA OVEST 11 37010;RIVOLI VERONESE;VR;45.542402;10.8025429153442
22292;CZ S.N.C. DI CABITZA SERGIO E C.;Esso;Altro;STAZIONE ESSO VIA SABBIONI 7;VIA SABBIONI 7 37010;RIVOLI VERONESE;VR;45.576459703749;10.8043093979359
36161;BUSSINELLO S.R.L.;Pompe Bianche;Altro;Impianto Verona Petroli - Terrossa di Roncà;VIA ALPONE 2 37030;RONCA';VR;45.4600838180784;11.3170162109757
34026;LORO F.LLI-S.P.A.;Loro;Altro;LORO F.LLI SPA;VIA FONTANELLE SN 37055;RONCO ALL'ADIGE;VR;45.35163933217;11.2068781256676
12477;VALERIO CLAUDIO;Agip Eni;Altro;stazione rifornimento agip;VIA XX SETTEMBRE  37055;RONCO ALL'ADIGE;VR;45.3383806719189;11.2330363690853
22318;GHULAM DI GHULAM SARWAR & C. S.A.S.;Api-Ip;Altro;VERONA, ZEVIO;VIA FRACANZANA, 4/B;RONCO ALL'ADIGE;VR;45.3556073530921;11.1766549944878
21214;TREVISANI ILDE;Pompe Bianche;Altro;DISTRIBUTORE ROVERE';PIAZZA V.EMANUELE 1 37028;ROVERE' VERONESE;VR;45.5931557830346;11.0657478751015
13759;TREVISANI LORENZA;Pompe Bianche;Altro;LORO FRATELLI;PIAZZA ROCCO 2 37028;ROVERE' VERONESE;VR;45.5517887500843;11.0864007404596
25464;FRENIC SERVICE S.R.L.;Pompe Bianche;Altro;Frenic Service Roveredo di Gua’;ZONA INDUSTRIALE ARTIGIANALE SNC, 37040  ;ROVEREDO DI GUA';VR;45.277298594274;11.4419013261795
36856;D.A.R.M. PETROLI S.R.L.;Pompe Bianche;Altro;DARM SALIZZOLE ;VIA CAPITELLO 52 37056;SALIZZOLE;VR;45.2378558337787;11.1013814806938
10544;FERRARINI MANUELE;Agip Eni;Altro;Agip ferrarini manuele;via ofia, strada porcilana, villa bella di san bonifacio 9 37047;SAN BONIFACIO;VR;45.3946635165493;11.2471863627434
39766;B PETROL SRL;bpetrol;Altro;B-PETROL - SAN BONIFACIO;VIA PORCILANA  38 37047;SAN BONIFACIO;VR;45.3878640523944;11.2521122395992
43188;RP CARBURANTI SAS DI PAOLO RIGHI & C.;Agip Eni;Strada Statale;ENI - RP Carburanti Sas;11 Padana Superiore, Km. n.19, Verona 37047;SAN BONIFACIO;VR;45.40586771856;11.2451784610585
19896;FRIGOTTO CARBURANTI S.N.C. DI FRIGOTTO MASSIMO & C.;Esso;Altro;FRIGOTTO CARBURANTI ;VIA CA' DELL'ORA S.N. 37047;SAN BONIFACIO;VR;45.4200586770447;11.3341596722603
12494;BUSSINELLO S.R.L.;Pompe Bianche;Altro;Impianto Verona Petroli - San Bonifacio;S.P. N.38 PORCILANA SN 37047;SAN BONIFACIO;VR;45.386059414371;11.2737657129765
44122;D.S. PATWALYA DI SINGH SATWINDER E SINGH MANMOHAN SNC;Api-Ip;Altro;IP;VIA QUATTRO STRADE 74/A 37047;SAN BONIFACIO;VR;45.4050656494574;11.27714
5168;METANO GAS *SAN BONIFACIO SOCIETA' A R.L.;Pompe Bianche;Altro;Metano Gas San Bonifacio;VIA MARCO POLO 20 37047;SAN BONIFACIO;VR;45.4072973694881;11.2647588551044
12984;PRETO GIORGIO;Agip Eni;Altro;PRETO GIORGIO;VIA FONTANELLE 54 37047;SAN BONIFACIO;VR;45.3828674374835;11.2823742628098
11965;SERVIZI & GESTIONI ITALIA S.R.L.;Q8;Altro;SAN BONIFACIO-SP 38 PORCILIANA-SOAVE;SP 38 PORCILIANA-SOAVE S/N 37047;SAN BONIFACIO;VR;45.3945951895752;11.2479751018524
13149;GIULIA S.N.C. DI SIMONCELLO ANDREA & TESSARI VILMA;Agip Eni;Altro;Stazione Agip GIULIA SNC;STRADA REGIONALE 11 75 37047;SAN BONIFACIO;VR;45.4041833447731;11.2733317074371
16824;CARBURANTI PANDIAN S.A.S. DI PANDIAN ANDREA & C.;Agip Eni;Altro;CARBURANTI PANDIAN S.A.S. DI PANDIAN ANDREA& C.;VIALE DELL'INDUSTRIA 78 37035;SAN GIOVANNI ILARIONE;VR;45.5078621910344;11.2446404662704
12191;GAZZO ROBERTO;Retitalia;Altro;RETITALIA;VIA A. DE GASPERI 200 37035;SAN GIOVANNI ILARIONE;VR;45.5316202273155;11.233426630497
16416;GIANESINI CRISTIAN;Agip Eni;Altro;3871;VIA DELLA VITTORIA 63 37057;SAN GIOVANNI LUPATOTO;VR;45.3546531067845;11.0447847909211
10672;NUOVA MILLENNIUM S.N.C. DI COMPRI MARCO E ZEBA GIUSEPPE;Pompe Bianche;Altro;Al Risparmio di San Giovanni Lupatoto;VIA MONTE PASTELLO 15/A 37057;SAN GIOVANNI LUPATOTO;VR;45.3966624387863;11.0180398821831
8493;BALLAN GIUSEPPE DEI F.LLI DAL PIN ALESSANDRO E DAL PIN MIRKO S.N.C.;Agip Eni;Altro;ENI;via Federico Garofoli 270 37057;SAN GIOVANNI LUPATOTO;VR;45.3948624137177;11.0289430618286
45376;TOIL S.P.A.;Toil;Altro;TOIL SPA - S.G.LUPATOTO 201;Via Garofoli 201 37057;SAN GIOVANNI LUPATOTO;VR;45.393325000123;11.030868000123
45377;TOIL S.P.A.;Toil;Altro;TOIL SPA -IL FARO-S.G. LUPATOTO 282;Via Garofoli - IL FARO 282 37057;SAN GIOVANNI LUPATOTO;VR;45.396256000123;11.026672000123
8174;DALLA BERNARDINA F.LLI S.R.L.;Pompe Bianche;Altro;DB Fuel - San Martino B.A.;VIA ZEVIANA 60 37036;SAN MARTINO BUON ALBERGO;VR;45.419302588588;11.0765983121338
21243;DE TOGNI FRANCESCO;Agip Eni;Altro;DE TOGNI FRANCECO;VIA NAZIONALE 81 37036;SAN MARTINO BUON ALBERGO;VR;45.4209194192436;11.1179079115391
30000;BUSSINELLO S.R.L.;Pompe Bianche;Altro;Impianto Verona Petroli - Loc. Balon;VIA NAZIONALE - LOC. BALON 58 37036;SAN MARTINO BUON ALBERGO;VR;45.4213354776058;11.1081875860691
12489;BUSSINELLO S.R.L.;Pompe Bianche;Altro;Impianto Verona Petroli - Nazionale;VIA NAZIONALE 11 37036;SAN MARTINO BUON ALBERGO;VR;45.4224438900933;11.099234927578
15031;IPER MONTEBELLO S.P.A.;Pompe Bianche;Altro;IPER VERONA;VIA DELL'INFORMATICA 16/18 37036;SAN MARTINO BUON ALBERGO;VR;45.4141208553231;11.0909704864025
5154;METANAUTO S. MARTINO SRL;Pompe Bianche;Altro;METANAUTO S.MARTINO S.R.L.;VIA QUATTRO RUOTE 1 37036;SAN MARTINO BUON ALBERGO;VR;45.4180360995764;11.1034129153443
38315;M&M DI MENGHIN NICOLA & C. SNC;Esso;Altro;Nicola Menghin;via Nazionale 68 37030;SAN MARTINO BUON ALBERGO;VR;45.4208838376536;11.113039702177
40180;IP SERVICES S.R.L.;Total Erg;Altro;San Martino B.A. Porcilana;Strada Porcilana 28 37036;SAN MARTINO BUON ALBERGO;VR;45.4134637367008;11.1248655617237
26641;IP SERVICES S.R.L.;Api-Ip;Altro;San Martino Buon Albergo;Via XX Settembre  70/B 37036;SAN MARTINO BUON ALBERGO;VR;45.4243509616498;11.0856691002846
16946;SPRINT S.R.L.;Esso;Altro;SPRINT SRL;VIA S. ANTONIO 27 37036;SAN MARTINO BUON ALBERGO;VR;45.425719905913;11.0787396132946
7796;GIORGIO SPREA S.R.L.;Pompe Bianche;Altro;Giorgio Sprea S.r.l.;VIA CARA 14 37030;SAN MAURO DI SALINE;VR;45.5477986732393;11.1213666200638
40553;LM CARBURANTI DI LANZA MICHELE SAS;Esso;Strada Statale;ESSO ;Statale 434 Transpolesana, Km. 30+144, dir. ROVIGO 37050;SAN PIETRO DI MORUBIO;VR;45.2377549761266;11.2358446419239
36857;D.A.R.M. PETROLI S.R.L.;Pompe Bianche;Altro;SAN PIETRO DI MORUBIO;VIA DANTE ALIGHIERI FRAZ. BONAVICINA 10 37050;SAN PIETRO DI MORUBIO;VR;45.2452695862048;11.1823026269836
45291;SIA FUEL SRL;Sia fuel;Altro;Sia Fuel San Pietro di Morubio;S.S. 434 Km 30+144  37050;SAN PIETRO DI MORUBIO;VR;45.2377465089177;11.2358519767547
19976;VIGILANTE GERARDO;Repsol;Altro;REPSOL;Via Don Cesare Biasi 45C 37029;SAN PIETRO IN CARIANO;VR;45.5176319280684;10.9117197990417
6509;SERVIZI & GESTIONI ITALIA srl;Q8;Altro;SAN PIETRO IN CARIANO DANTE 91;VIA DANTE 91 37029;SAN PIETRO IN CARIANO;VR;45.5236604745007;10.8750365730164
14956;CORSI ADRIANO;Tamoil;Altro;TAMOIL;Via Valpolicella 18/B 37029;SAN PIETRO IN CARIANO;VR;45.5183487252533;10.8900441974401
18650;ZAMPINI ROSALBA;Pompe Bianche;Altro;TAP S.PIETRO IN CARIANO;STRADA PROVINCIALE 1 KM 2,4 SNC 37029;SAN PIETRO IN CARIANO;VR;45.5198582169346;10.8728639781475
6264;UGOLINI PETROLI S.R.L.;Pompe Bianche;Altro;UGOLINI S.PIETRO IN CARIANO;VIA MARCONI 6 37029;SAN PIETRO IN CARIANO;VR;45.5145556480857;10.8934378623962
4860;METANAUTO GROUP SRL;Metanauto Group;Altro;_Metanauto Group srl;VIALE BRENNERO  37029;SAN PIETRO IN CARIANO;VR;45.4823212820356;10.9327764809132
33280;PERETTI OTTORINO;Retitalia;Altro;RETITALIA;VIA DEGLI ALPINI 10 37010;SAN ZENO DI MONTAGNA;VR;45.632188973786;10.7267916614853
6504;SERVIZI & GESTIONI ITALIA srl;Q8;Altro;SANGUINETTO S.S. 10;S.S. 10 SNC 37058;SANGUINETTO;VR;45.1844710364611;11.1491507184201
39146;POLI LEONARDO;Total Erg;Strada Statale;TOTALERG;Statale 10 Padana Inferiore, Km. 320, dir. MANTOVA 37058;SANGUINETTO;VR;45.1761540157629;11.1557672917843
11159;MODENA S.A.S. DI MODENA NICOLA & C.;Agip Eni;Altro;eni;via napoleone, 36;SANT'AMBROGIO DI VALPOLICELLA;VR;45.5259190796643;10.8166059851646
45690;KEROPETROL S.P.A.;KEROPETROL;Altro;KEROPETROL SPA SANT'AMBROGIO DI VALPOLICELLA;VIA CASE SPARSE PIGNA 13 37010;SANT'AMBROGIO DI VALPOLICELLA;VR;45.5212665631852;10.8538860082626
5256;SAN MARCO PETROLI DISTRIBUZIONE S.R.L.;San Marco Petroli;Altro;SMP SANT'AMBROGIO DI VALPOLICELLA;VIA MATTEOTTI 8 37010;SANT'AMBROGIO DI VALPOLICELLA;VR;45.5217153322268;10.8357743918896
34273;RETITALIA  S.P.A.;Esso;Altro;Verona Domegliara;VIA A. DE GASPERI 10/12 37015;SANT'AMBROGIO DI VALPOLICELLA;VR;45.5072431698228;10.8379355818033
44952;BARDUCCI MASSIMO;Repsol;Strada Statale;vr001 REPSOL;12 dell'Abetone e del Brennero, Km. 303, nord 37015;SANT'AMBROGIO DI VALPOLICELLA;VR;45.511823000123;10.827161000123
30979;MAROGNA ANGELO;Api-Ip;Altro;STAZIONE DI SERVIZIO MAROGNA ANGELO;VIA CORRUBIO 26 37020;SANT'ANNA D'ALFAEDO;VR;45.5954296667814;10.9592827385105
36917;PICCOLI SABRINA;Esso;Altro;PICCOLI SABRINA;VIALE DELLA VITTORIA 98 37038;SOAVE;VR;45.4148178852403;11.2476550846558
22213;MASIERO S.N.C. DI MASIERO MARIO E CARLO & C.;Agip Eni;Autostradale;SCALIGERA;Autostrada A4 BRESCIA--PADOVA, Km. 146.2, dir. OVEST 37038;SOAVE;VR;45.411691925933;11.2317609786987
3561;NUOVA SIDAP  S.R.L.;Esso;Autostradale;SCALIGERA;Autostrada A4 BRESCIA--PADOVA, Km. 176.2, dir. Est;SOAVE;VR;45.4105489749538;11.2341266870499
31121;OASI BLU S.N.C. DI GIRARDI ALBERTO E C.;Pompe Bianche;Altro;BIANCA;VIA DELL'ARTIGIANATO 100 37066;SOMMACAMPAGNA;VR;45.4093165494418;10.8795375426723
8173;DALLA BERNARDINA F.LLI S.R.L.;Pompe Bianche;Altro;DB fuel - Sommacampagna;Via Circonvallazione Europa  37066;SOMMACAMPAGNA;VR;45.4098672417208;10.8541099727154
36160;BUSSINELLO S.R.L.;Pompe Bianche;Altro;Impianto Verona Petroli - Sommacampagna;VIA DELL'INDUSTRIA 54 37066;SOMMACAMPAGNA;VR;45.3962418667682;10.8469980955124
37405;SAC SNC DI CORDIOLI ANDREA E C.;Api-Ip;Autostradale;MONTE BALDO EST;Autostrada A4 BRESCIA--PADOVA, Km. 147.223, dir. Est 37066;SOMMACAMPAGNA;VR;45.4136550362547;10.8710789680481
3575;CARBURANTI MONTE BALDO NORD S.N.C. DI GALANTE ALESSANDRO E C.;Agip Eni;Autostradale;MONTE BALDO OVEST;Autostrada A4 BRESCIA--PADOVA, Km. 149.941, dir. Ovest;SOMMACAMPAGNA;VR;45.4117254420806;10.9006905555725
6160;OASI BLU S.N.C. DI GIRARDI ALBERTO E C.;Tamoil;Altro;OASI BLU;VIA DELL'ARTIGIANATO 100 37066;SOMMACAMPAGNA;VR;45.4094202752002;10.8797121120949
8176;DALLA BERNARDINA F.LLI S.R.L.;Q8;Altro;Q8 - Catullo;VIA AEROPORTO 20 37066;SOMMACAMPAGNA;VR;45.4099378312558;10.9039429132447
28973;S.I.A. ENGINEERING CONSTRUCTION S.R.L.;Sia fuel;Altro;Sia Fuel Sommacampagna;VIA OSTERIA GRANDE 32 37066;SOMMACAMPAGNA;VR;45.4092881244862;10.8494120836258
8175;DALLA BERNARDINA F.LLI S.R.L.;Pompe Bianche;Altro;DB fuel - La Grande Mela;VIA TRENTINO 3 37060;SONA;VR;45.4405412323395;10.8623966574669
24858;BERTASI ALFEO DI BERTASI ALFEO E FIGLI S.N.C.;Agip Eni;Altro;Eni Sona;VIA CIVEL 1 37060;SONA;VR;45.4398463202775;10.8505645456604
10395;GIGI GOMME DI CASTIONI ADELINO & C. S.A.S.;Q8;Altro;GIGI GOMME SAS;VIA CASE NUOVE 4 37060;SONA;VR;45.4334985551281;10.8925568552254
11955;SERVIZI & GESTIONI ITALIA S.R.L.;Q8;Altro;SONA-VIA BOSCO 22 SS. 11;VIA BOSCO 22 SS. 11 22 37060;SONA;VR;45.4433798964757;10.8197112777899
46242;TECNO PETROL SRL;Pompe Bianche;Altro;tecno petrol ;via case nuove  4 37060;SONA;VR;45.4334957325579;10.8925530856354
23229;MORESCHI ALBERTO;Europam;Altro;MORESCHI ALBERTO;VIA OBERDAN 9 37060;SORGA';VR;45.1848610936958;11.0089250653982
38736;COSTANTIN S.P.A.;Costantin;Altro;COSTANTIN TERRAZZO;via baldini sinistra 84 37040;TERRAZZO;VR;45.1736160006441;11.389196894165
10769;ZAMAN MOHAMMAD;Q8;Altro;Q8 ;VIA GARDESANA 128 37010;TORRI DEL BENACO;VR;45.609760359259;10.6869456807818
13911;CASTAGNA S.N.C. DI CASTAGNA ANDREA E CASTAGNA LUISA;Esso;Altro;CASTAGNA SNC;VIA DEI BANDI 62 37039;TREGNAGO;VR;45.522136129079;11.1630575925903
14617;FILIPPOZZI ELENA E PIETRO S.N.C.;Agip Eni;Altro;FILIPPOZZIELENAEPIETROSNC;VIA ALEARDO ALEARDI 19 37039;TREGNAGO;VR;45.5607816602488;11.1552276865082
38915;CORDIOLI ALBERTO;Tamoil;Altro;TM03435;VIA DANTE ALIGHIERI 12 37060;TREVENZUOLO;VR;45.272197078905;10.9339884
25756;PASQUALI CARBURANTI S.A.S. DI PASQUALI ANDREA & C.;Agip Eni;Altro;ENI PASQUALI CARBURANTI;VIA VILLAFRANCA 357 37067;VALEGGIO SUL MINCIO;VR;45.356875432566;10.7525709271431
38037;KEROPETROL S.P.A.;KEROPETROL;Altro;KEROPETROL SPA VALEGGIO SUL MINCIO;SP DEL SERRAGLIO KM 1+370 SNC 37067;VALEGGIO SUL MINCIO;VR;45.356329604017;10.7508611079538
29405;LORO F.LLI-S.P.A.;Loro;Altro;LORO F.LLI SPA;VIA CAVOUR 26 37067;VALEGGIO SUL MINCIO;VR;45.3604675956495;10.735327071793
41540;MB GROUP SOCIETA' CONSORTILE A R.L.;Pompe Bianche;Altro;NP;Via murari  80 37067;VALEGGIO SUL MINCIO;VR;45.3570907796949;10.7351535656414
43836;MA. PA. SRL;Italiana Carburanti;Altro;NP;Via Murari 80 37068;VALEGGIO SUL MINCIO;VR;45.3570947220609;10.7351404003472
27134;T.D.M. S.R.L.;Tamoil;Altro;1657;Verona via Legnago 124 37134;VERONA;VR;45.4097923927264;10.9989747405052
22645;T.D.M. S.R.L.;Tamoil;Altro;1956;CORSO MILANO 32 37138;VERONA;VR;45.443716423299;10.9696339644528
23849;T.D.M. S.R.L.;Tamoil;Altro;7089;via palladio 9, 37138;VERONA;VR;45.4305455837255;10.9783002734184
13177;TUPPINI GIULIANO;Agip Eni;Altro;AGIP;VIA COLONNELLO G. FINCATO 75 37142;VERONA;VR;45.4573891176966;11.0183872282505
24603;MILD S.R.L.;Agip Eni;Altro;agip 13810;VIA MANTOVANA 185/M 37137;VERONA;VR;45.4008899391914;10.9212667888855
12613;GLAM S.R.L.;Agip Eni;Altro;AGIP 13854;VIA DA LEGNAGO  37141;VERONA;VR;45.4523040513222;11.0522524249786
12618;VENTURINI MAURIZIO;Agip Eni;Altro;AGIP DI VENTURINI MAURIZIO;VIA MAMELI,17 37126;VERONA;VR;45.4507127365854;10.9903246164322
10475;DE BENI STEFANO & C. S.N.C.;Pompe Bianche;Altro;Al Risparmio di Corso Milano;CORSO MILANO 108 37138;VERONA;VR;45.4457591276798;10.9557791054249
10831;POGGIANI S.N.C. DI POGGIANI VALERIO E C.;Pompe Bianche;Altro;Al Risparmio di Piazzale Porta Nuova;PIAZZALE PORTA NUOVA 3 37138;VERONA;VR;45.4301830510544;10.9870979189873
15274;GAUDIO ANDREA;Pompe Bianche;Altro;Al Risparmio di Via Torbido;VIA F. TORBIDO 25/A 37133;VERONA;VR;45.4341759472414;11.0075517495986
22565;AUTO METANO S.A.S. DI CORRA' ENZO, DAL DEGAN DOMENICO E TAIOLI FELICE & C.;Pompe Bianche;Altro;autometano sas verona;VIA AVESANI 17 37135;VERONA;VR;45.4236598882637;10.9939462691545
10491;AVIO PETROLI DI LIBERA SERGIO & C. S.N.C.;Agip Eni;Altro;avio petroli snc;CORSO MILANO 147 37138;VERONA;VR;45.4440589362959;10.9652075686478
12856;FURLANI LUIGI E FURLANI ANDREA S.N.C.;Repsol;Altro;BITUM CALOR;VIA SEBASTIANO DAL VINO 1 37133;VERONA;VR;45.4339515837346;11.010405325795
6915;CARPANE' FABIO;Esso;Altro;carpane' fabio ;VIA UNITA D'ITALIA 17 37132;VERONA;VR;45.4363791308373;11.032925893779
12302;CENTRO C.P. DI PASINI GRAZIANO E C. S.N.C.;Esso;Altro;centro c.p.;CORSO MILANO 78/A 37138;VERONA;VR;45.4448500249906;10.9621560573578
27056;B.G.M. CARBURANTI S.N.C. DI CONTO' BIAGIO E SIMONE;Agip Eni;Altro;contò simone;stradone santa lucia  2 37136;VERONA;VR;45.4228528408403;10.982184112072
36021;RETITALIA  S.P.A.;Esso;Altro;CORRISPETTIVI VERONA VIA MANTOVANA;VIA MANTOVANA 106/D 37137;VERONA;VR;45.4105900237105;10.9363880753517
7964;FRATELLI CANTERI DI CANTERI PAOLO & C. S.A.S.;Costantin;Altro;COSTANTIN QUINTO;VIA VALPANTENA 18/L 37142;VERONA;VR;45.4880234621084;11.0191744565964
42913;COSTANTIN DISTRIBUZIONE E SERVIZI SRL;Costantin;Altro;COSTANTIN VERONA - VIA FACCIO;VIA FACCIO 25 37122;VERONA;VR;45.4283534706923;10.993857953373
32391;DBF S.R.L.;Pompe Bianche;Altro;DBF Via Legnago;VIA LEGNAGO 147/B 37134;VERONA;VR;45.4032742184116;11.0057620704174
7454;DANESE MASSIMO;Ego;Altro;Ego;via Vigasio 91 37068;VERONA;VR;45.3847742810516;10.9723216295242
10328;DBF S.R.L.;Pompe Bianche;Altro;EGO - SAN GIOVANNI LUPATOTO;STRADA RODIGINA  37135;VERONA;VR;45.3831966447997;11.023809245369
10864;MASAIA MASSIMO;Agip Eni;Altro;eni;VIA PISANO 68 37131;VERONA;VR;45.4400348647283;11.025533809787
21277;ZUPPINI DIEGO;Agip Eni;Strada Statale;ENI;Statale 11 Padana Superiore, Km. 1, dir. vicenza 37132;VERONA;VR;45.43050409774;11.0567119717598
15460;MASAIA GIAMBATTISTA;Agip Eni;Altro;ENI;VIA SOMMACAMPAGNA 59 37137;VERONA;VR;45.4172231429172;10.9295859932899
25964;M.G.S. DI MAZZI MASSIMO & C. S.N.C.;Agip Eni;Altro;ENI ;VIA TUNISI 13 37134;VERONA;VR;45.4067648325439;10.9935700893402
46120;DANESE MASSIMO;Agip Eni;Altro;ENI;Via Gardesane 109 37139;VERONA;VR;45.457604000123;10.902291000123
29166;F.LLI PIETROPOLLI S.N.C. DI PIETROPOLLI DANIELE & C.;Agip Eni;Altro;Eni F.lli Pietropolli;VIA MANTOVANA 90 37137;VERONA;VR;45.4203089016806;10.9525382235565
16647;IMPIANTO DI DISTRIBUZIONE CARBURANTI AL FORTE DI ZANINI GABRIELE E FEDERICO S.N.C.;Agip Eni;Altro;eni f.lli zanini; VIA FORTE TOMBA, 37061;VERONA;VR;45.3894557782211;10.9939536452293
10498;MOLESINI GIORGIO;Agip Eni;Altro;Eni Ponte Catena - Verona;VIA Farinati degli Uberti 16 37126;VERONA;VR;45.4490662861278;10.9842105209827
21338;ESSO TRUCK SERVICE DI DONEDDU ANTONIO TOMMASO & C. S.A.S.;Esso;Altro;ESSO TRUCK SERVICE;VIALE DEL LAVORO 39 37135;VERONA;VR;45.4093465594264;10.9774345876968
41771;ESSO TRUCK SERVICE DI DONEDDU ANTONIO TOMMASO & C. S.A.S.;Esso;Altro;ESSO TRUCK SERVICE 2;VIA PASTEUR 9 37135;VERONA;VR;45.4014612210166;10.9880963712931
10641;FULL SERVICE CAR S.R.L.;Esso;Altro;Full Service Car;Via Tangenziale Sud Km 7  37100;VERONA;VR;45.4012663019723;10.939097777009
17804;GB ECONOMY S.R.L.;Pompe Bianche;Altro;GB ECONOMY SRL;VIA LUGAGNANO 130 37139;VERONA;VR;45.4367291790372;10.9180314420502
7797;GIORGIO SPREA S.R.L.;Pompe Bianche;Altro;Giorgio Sprea S.r.l.;VIA SAN GIOVANNI LUPATOTO 125 37134;VERONA;VR;45.4124127618784;11.000089164032
46179;GRUPPO NORD PETROLI S.R.L.;GNP;Altro;GNP - VERONA (Ex Retitalia);VIA BASSO ACQUAR 32 37100;VERONA;VR;45.4231263590876;10.990305417162
28945;GRISI CARBURANTI S.A.S. DI GRISI FRANCESCA & C.;Esso;Altro;Grisi Carburanti;VIA SAN GIACOMO 42 37135;VERONA;VR;45.4091254095803;10.9892277595245
12487;BUSSINELLO S.R.L.;Pompe Bianche;Altro;Impianto Verona Petroli - Colombo;VIA COLOMBO 103/A 37138;VERONA;VR;45.4481415244282;10.9748241305351
12495;BUSSINELLO S.R.L.;Pompe Bianche;Altro;Impianto Verona Petroli - Preare;VIA PREARE 48/A 37124;VERONA;VR;45.4666057853554;10.9585887116394
40259;GHULAM DI GHULAM SARWAR & C. S.A.S.;Api-Ip;Altro;IP;via monti lessini 175 37132;VERONA;VR;45.4394139723772;11.0435841539672
25489;BLUE SERVICE S.N.C. DI DAL LAGO ERICA;Api-Ip;Altro;IP Blue Service s.n.c.;LOCALITA' PONTE FLORIO TANGEZIALE EST, 37141  ;VERONA;VR;45.4464826733666;11.0521441698074
38530;PIT STOP S.N.C. DI DAL LAGO ERICA & C.;Api-Ip;Altro;IP Pit Stop s.n.c.;Tangenziale sud Località Strengara 11+350 37100;VERONA;VR;45.404393513302;11.0636454820633
15927;KEROPETROL S.P.A.;KEROPETROL;Altro;KEROPETROL SPA VERONA;VIA COLONNELLO FINCATO 180 ;VERONA;VR;45.4504474260547;11.0201527923346
4114;LA STELLA S.N.C. DI  CASTELLO FABIO E  TRATTO SILVIA;Q8;Altro;LA STELLA SNC DI CASTELLO FABIO E TRATTO SILVIA;VIA UNITA D'ITALIA 350/B 37132;VERONA;VR;45.4300678532697;11.0588563978672
45356;LEDRI S.N.C. DI LEDRI STEFANO, GIORGIO,  MARCO E IDELMA;Agip Eni;Altro;LEDRI SNC DI LEDRI STEFANO, GIORGIO, MARCO E IDELMA;VIALE DEL LAVORO 22 37135;VERONA;VR;45.4149165917774;10.979661312442
29017;LORO F.LLI-S.P.A.;Loro;Altro;LORO F.LLI SPA;VIA SCARSELLINI 41 37123;VERONA;VR;45.4397669847525;10.9776270389557
29018;LORO F.LLI-S.P.A.;Loro;Altro;LORO F.LLI SPA;STRADA DELL'ALPO 80 37136;VERONA;VR;45.3875713206701;10.9318631887436
8177;DALLA BERNARDINA F.LLI S.R.L.;Pompe Bianche;Altro;M-Fuel - Via Bionde;VIA BIONDE 8 37139;VERONA;VR;45.448758347538;10.9409411251545
43614;M.C.S. DI MAZZI MASSIMO;Agip Eni;Altro;MCS;VIA CAMPAGNOL DI TOMBETTA 6 37134;VERONA;VR;45.4162825284014;10.9917603585897
27008;METANAUTO BASSONE SRL;Pompe Bianche;Altro;Metanauto Bassone srl;VIA BASSONE 78 37139;VERONA;VR;45.4479225863165;10.8963668346405
11960;SERVIZI & GESTIONI ITALIA S.R.L.;Q8;Altro;POIANO-VIA COLONNELLO FINCATO 87;VIA COLONNELLO FINCATO 87 37030;VERONA;VR;45.4669082355062;11.0181994736195
32593;GESTIONI INNOVATIVE ITALIA S.R.L.;Agip Eni;Altro;PV 3835;CORSO MILANO 62 37138;VERONA;VR;45.4440112364472;10.9678578129365
19857;ALDROVANDI T.R.E. DI ALDROVANDI TEODORO & C. S.A.S.;Q8;Altro;Q8;STRADONE SANTA LUCIA 37 37136;VERONA;VR;45.4224506091312;10.9795548398117
40366;DANESE MASSIMO;Q8;Altro;Q8;Basso Acquar 40 37135;VERONA;VR;45.4253115980739;10.9925086051226
